Timestamp,  Uptime, NIC, sent.B, recv.B, sent.pkts, recv.pkts, err.in, err.out, drop.in, drop.out
1697161201, 0, enp1s0f0, 23019, 0, 68, 0, 0, 0, 0, 0
1697161202, 1, enp1s0f0, 1105124907, 0, 2464688, 0, 0, 0, 0, 0
1697161203, 2, enp1s0f0, 1185249816, 0, 2700287, 0, 0, 0, 0, 0
1697161204, 3, enp1s0f0, 1188871535, 0, 2474955, 0, 0, 0, 0, 0
1697161205, 4, enp1s0f0, 1180907106, 0, 2879491, 0, 0, 0, 0, 0
1697161206, 5, enp1s0f0, 1019326223, 0, 2128144, 0, 0, 0, 0, 0
1697161207, 6, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161208, 7, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161209, 8, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161210, 9, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161211, 10, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161212, 11, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161213, 12, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161214, 13, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161215, 14, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161216, 15, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161217, 16, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161218, 17, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161219, 18, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161220, 19, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161221, 20, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161222, 21, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161223, 22, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161224, 23, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161225, 24, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
