Timestamp,  Uptime, NCPU, %CPU, %CPU0, %CPU1, %CPU2, %CPU3, %CPU4, %CPU5, %CPU6, %CPU7, %CPU8, %CPU9, %CPU10, %CPU11, %CPU12, %CPU13, %CPU14, %CPU15, %CPU16, %CPU17, %CPU18, %CPU19, %MEM, mem.total.KB, mem.used.KB, mem.avail.KB, mem.free.KB, %SWAP, swap.total.KB, swap.used.KB, swap.free.KB, io.read, io.write, io.read.KB, io.write.KB, io.read.ms, io.write.ms
1695377789, 0, 20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4, 65603184, 1482796, 63386020, 60552268, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695377790, 1, 20, 94.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 90.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 3.4, 65603184, 1479412, 63389416, 60555576, 0.0, 2097148, 0, 2097148, 0, 3, 0, 96, 0, 0
1695377791, 2, 20, 102.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4, 65603184, 1483408, 63385420, 60551576, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695377792, 3, 20, 88.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 85.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4, 65603184, 1491196, 63377628, 60543776, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695377793, 4, 20, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4, 65603184, 1484796, 63384028, 60550176, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695377794, 5, 20, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4, 65603184, 1484796, 63384028, 60550176, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695377795, 6, 20, 4.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4, 65603184, 1482028, 63386788, 60552936, 0.0, 2097148, 0, 2097148, 0, 2, 0, 32, 0, 1
1695377796, 7, 20, 12.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 3.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4, 65603184, 1487444, 63381372, 60547520, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695377797, 8, 20, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4, 65603184, 1487696, 63381120, 60547268, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695377798, 9, 20, 4.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4, 65603184, 1487696, 63381120, 60547268, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
