Timestamp,  Uptime, NIC, sent.B, recv.B, sent.pkts, recv.pkts, err.in, err.out, drop.in, drop.out
1695816094, 0, enp5s0f1, 4772, 0, 16, 0, 0, 0, 0, 0
1695816095, 1, enp5s0f1, 328186408, 0, 977622, 0, 0, 0, 0, 0
1695816096, 2, enp5s0f1, 361647016, 0, 946137, 0, 0, 0, 0, 0
1695816097, 3, enp5s0f1, 357959357, 0, 890186, 0, 0, 0, 0, 0
1695816098, 4, enp5s0f1, 349083592, 0, 946948, 0, 0, 0, 0, 0
1695816099, 5, enp5s0f1, 369825257, 0, 888756, 0, 0, 0, 0, 0
1695816100, 6, enp5s0f1, 370108320, 0, 789255, 0, 0, 0, 0, 0
1695816101, 7, enp5s0f1, 372055728, 0, 805307, 0, 0, 0, 0, 0
1695816102, 8, enp5s0f1, 373296492, 0, 805338, 0, 0, 0, 0, 0
1695816103, 9, enp5s0f1, 375141943, 0, 801958, 0, 0, 0, 0, 0
1695816104, 10, enp5s0f1, 375739155, 0, 824421, 0, 0, 0, 0, 0
1695816105, 11, enp5s0f1, 374236505, 0, 796939, 0, 0, 0, 0, 0
1695816106, 12, enp5s0f1, 375023477, 0, 853946, 0, 0, 0, 0, 0
1695816107, 13, enp5s0f1, 372372279, 0, 812572, 0, 0, 0, 0, 0
1695816108, 14, enp5s0f1, 374678101, 0, 835415, 0, 0, 0, 0, 0
1695816109, 15, enp5s0f1, 373270221, 0, 804072, 0, 0, 0, 0, 0
1695816110, 16, enp5s0f1, 368153186, 0, 784992, 0, 0, 0, 0, 0
1695816111, 17, enp5s0f1, 371469659, 0, 774352, 0, 0, 0, 0, 0
1695816112, 18, enp5s0f1, 377625817, 0, 804754, 0, 0, 0, 0, 0
1695816113, 19, enp5s0f1, 377149781, 0, 814071, 0, 0, 0, 0, 0
1695816114, 20, enp5s0f1, 378916150, 0, 799831, 0, 0, 0, 0, 0
1695816115, 21, enp5s0f1, 376213795, 0, 797797, 0, 0, 0, 0, 0
1695816116, 22, enp5s0f1, 373236985, 0, 807203, 0, 0, 0, 0, 0
1695816117, 23, enp5s0f1, 369882974, 0, 820948, 0, 0, 0, 0, 0
1695816118, 24, enp5s0f1, 365556868, 0, 831146, 0, 0, 0, 0, 0
1695816119, 25, enp5s0f1, 367083111, 0, 837130, 0, 0, 0, 0, 0
1695816120, 26, enp5s0f1, 366598938, 0, 862726, 0, 0, 0, 0, 0
1695816121, 27, enp5s0f1, 368092235, 0, 806615, 0, 0, 0, 0, 0
1695816122, 28, enp5s0f1, 369751988, 0, 829043, 0, 0, 0, 0, 0
1695816123, 29, enp5s0f1, 371412524, 0, 830181, 0, 0, 0, 0, 0
1695816124, 30, enp5s0f1, 370095952, 0, 841583, 0, 0, 0, 0, 0
1695816125, 31, enp5s0f1, 368336724, 0, 868918, 0, 0, 0, 0, 0
1695816126, 32, enp5s0f1, 371177947, 0, 840890, 0, 0, 0, 0, 0
1695816127, 33, enp5s0f1, 372868439, 0, 838795, 0, 0, 0, 0, 0
1695816128, 34, enp5s0f1, 362400646, 0, 821826, 0, 0, 0, 0, 0
1695816129, 35, enp5s0f1, 371748148, 0, 855136, 0, 0, 0, 0, 0
1695816130, 36, enp5s0f1, 375831126, 0, 842050, 0, 0, 0, 0, 0
1695816131, 37, enp5s0f1, 371457594, 0, 831828, 0, 0, 0, 0, 0
1695816132, 38, enp5s0f1, 374484895, 0, 816015, 0, 0, 0, 0, 0
1695816133, 39, enp5s0f1, 379409183, 0, 803009, 0, 0, 0, 0, 0
1695816134, 40, enp5s0f1, 376766104, 0, 805823, 0, 0, 0, 0, 0
1695816135, 41, enp5s0f1, 375141837, 0, 818429, 0, 0, 0, 0, 0
1695816136, 42, enp5s0f1, 375936181, 0, 828488, 0, 0, 0, 0, 0
1695816137, 43, enp5s0f1, 377178003, 0, 811944, 0, 0, 0, 0, 0
1695816138, 44, enp5s0f1, 373786654, 0, 834763, 0, 0, 0, 0, 0
1695816139, 45, enp5s0f1, 369488440, 0, 832503, 0, 0, 0, 0, 0
1695816140, 46, enp5s0f1, 373501089, 0, 827339, 0, 0, 0, 0, 0
1695816141, 47, enp5s0f1, 372557526, 0, 812953, 0, 0, 0, 0, 0
1695816142, 48, enp5s0f1, 373552821, 0, 881701, 0, 0, 0, 0, 0
1695816143, 49, enp5s0f1, 369719162, 0, 781023, 0, 0, 0, 0, 0
1695816144, 50, enp5s0f1, 378081386, 0, 772228, 0, 0, 0, 0, 0
1695816145, 51, enp5s0f1, 367458556, 0, 833056, 0, 0, 0, 0, 0
1695816146, 52, enp5s0f1, 372220754, 0, 831045, 0, 0, 0, 0, 0
1695816147, 53, enp5s0f1, 373321844, 0, 819964, 0, 0, 0, 0, 0
1695816148, 54, enp5s0f1, 377185391, 0, 815739, 0, 0, 0, 0, 0
1695816149, 55, enp5s0f1, 376517625, 0, 808326, 0, 0, 0, 0, 0
1695816150, 56, enp5s0f1, 376325074, 0, 784525, 0, 0, 0, 0, 0
1695816151, 57, enp5s0f1, 368188734, 0, 785101, 0, 0, 0, 0, 0
1695816152, 58, enp5s0f1, 372291912, 0, 760108, 0, 0, 0, 0, 0
1695816153, 59, enp5s0f1, 377056290, 0, 782621, 0, 0, 0, 0, 0
1695816154, 60, enp5s0f1, 373182542, 0, 833590, 0, 0, 0, 0, 0
1695816155, 61, enp5s0f1, 374847333, 0, 816460, 0, 0, 0, 0, 0
1695816156, 62, enp5s0f1, 375094656, 0, 803995, 0, 0, 0, 0, 0
1695816157, 63, enp5s0f1, 365682016, 0, 816938, 0, 0, 0, 0, 0
1695816158, 64, enp5s0f1, 375382055, 0, 815932, 0, 0, 0, 0, 0
1695816159, 65, enp5s0f1, 373881768, 0, 828794, 0, 0, 0, 0, 0
1695816160, 66, enp5s0f1, 369381569, 0, 833029, 0, 0, 0, 0, 0
1695816161, 67, enp5s0f1, 374308028, 0, 822099, 0, 0, 0, 0, 0
1695816162, 68, enp5s0f1, 376488195, 0, 810554, 0, 0, 0, 0, 0
1695816163, 69, enp5s0f1, 372562259, 0, 821353, 0, 0, 0, 0, 0
1695816164, 70, enp5s0f1, 371394325, 0, 831522, 0, 0, 0, 0, 0
1695816165, 71, enp5s0f1, 370944018, 0, 809831, 0, 0, 0, 0, 0
1695816166, 72, enp5s0f1, 375827908, 0, 816557, 0, 0, 0, 0, 0
1695816167, 73, enp5s0f1, 375793578, 0, 824801, 0, 0, 0, 0, 0
1695816168, 74, enp5s0f1, 367545435, 0, 825432, 0, 0, 0, 0, 0
1695816169, 75, enp5s0f1, 368395740, 0, 836888, 0, 0, 0, 0, 0
1695816170, 76, enp5s0f1, 371243628, 0, 846548, 0, 0, 0, 0, 0
1695816171, 77, enp5s0f1, 371173670, 0, 837275, 0, 0, 0, 0, 0
1695816172, 78, enp5s0f1, 371422521, 0, 840008, 0, 0, 0, 0, 0
1695816173, 79, enp5s0f1, 373713938, 0, 817338, 0, 0, 0, 0, 0
1695816174, 80, enp5s0f1, 379332610, 0, 783284, 0, 0, 0, 0, 0
1695816175, 81, enp5s0f1, 364972918, 0, 803119, 0, 0, 0, 0, 0
1695816176, 82, enp5s0f1, 368700684, 0, 807868, 0, 0, 0, 0, 0
1695816177, 83, enp5s0f1, 372782793, 0, 840793, 0, 0, 0, 0, 0
1695816178, 84, enp5s0f1, 375054047, 0, 820370, 0, 0, 0, 0, 0
1695816179, 85, enp5s0f1, 373126089, 0, 849948, 0, 0, 0, 0, 0
1695816180, 86, enp5s0f1, 368657183, 0, 857633, 0, 0, 0, 0, 0
1695816181, 87, enp5s0f1, 365745604, 0, 856897, 0, 0, 0, 0, 0
1695816182, 88, enp5s0f1, 367051404, 0, 864778, 0, 0, 0, 0, 0
1695816183, 89, enp5s0f1, 368834670, 0, 872549, 0, 0, 0, 0, 0
1695816184, 90, enp5s0f1, 370191463, 0, 877707, 0, 0, 0, 0, 0
1695816185, 91, enp5s0f1, 364228438, 0, 886231, 0, 0, 0, 0, 0
1695816186, 92, enp5s0f1, 364027213, 0, 866544, 0, 0, 0, 0, 0
1695816187, 93, enp5s0f1, 365975725, 0, 854741, 0, 0, 0, 0, 0
1695816188, 94, enp5s0f1, 368889511, 0, 878312, 0, 0, 0, 0, 0
1695816189, 95, enp5s0f1, 364381773, 0, 892672, 0, 0, 0, 0, 0
1695816190, 96, enp5s0f1, 366676865, 0, 871127, 0, 0, 0, 0, 0
1695816191, 97, enp5s0f1, 367373384, 0, 892591, 0, 0, 0, 0, 0
1695816192, 98, enp5s0f1, 362338315, 0, 863150, 0, 0, 0, 0, 0
1695816193, 99, enp5s0f1, 364603768, 0, 865063, 0, 0, 0, 0, 0
1695816194, 100, enp5s0f1, 367661026, 0, 894364, 0, 0, 0, 0, 0
1695816195, 101, enp5s0f1, 361147428, 0, 873296, 0, 0, 0, 0, 0
1695816196, 102, enp5s0f1, 367822695, 0, 903170, 0, 0, 0, 0, 0
1695816197, 103, enp5s0f1, 368003623, 0, 871127, 0, 0, 0, 0, 0
1695816198, 104, enp5s0f1, 364054474, 0, 858648, 0, 0, 0, 0, 0
1695816199, 105, enp5s0f1, 367068895, 0, 880386, 0, 0, 0, 0, 0
1695816200, 106, enp5s0f1, 366938589, 0, 846503, 0, 0, 0, 0, 0
1695816201, 107, enp5s0f1, 367932632, 0, 863763, 0, 0, 0, 0, 0
1695816202, 108, enp5s0f1, 369412724, 0, 847032, 0, 0, 0, 0, 0
1695816203, 109, enp5s0f1, 367431445, 0, 835936, 0, 0, 0, 0, 0
1695816204, 110, enp5s0f1, 366375018, 0, 832099, 0, 0, 0, 0, 0
1695816205, 111, enp5s0f1, 369095943, 0, 812726, 0, 0, 0, 0, 0
1695816206, 112, enp5s0f1, 373060955, 0, 826810, 0, 0, 0, 0, 0
1695816207, 113, enp5s0f1, 374607998, 0, 811514, 0, 0, 0, 0, 0
1695816208, 114, enp5s0f1, 371541433, 0, 830066, 0, 0, 0, 0, 0
1695816209, 115, enp5s0f1, 376891605, 0, 801546, 0, 0, 0, 0, 0
1695816210, 116, enp5s0f1, 376743870, 0, 781241, 0, 0, 0, 0, 0
1695816211, 117, enp5s0f1, 380849614, 0, 743247, 0, 0, 0, 0, 0
1695816212, 118, enp5s0f1, 384160088, 0, 705536, 0, 0, 0, 0, 0
1695816213, 119, enp5s0f1, 385528622, 0, 711737, 0, 0, 0, 0, 0
1695816214, 120, enp5s0f1, 380624142, 0, 725386, 0, 0, 0, 0, 0
1695816215, 121, enp5s0f1, 380192104, 0, 766823, 0, 0, 0, 0, 0
1695816216, 122, enp5s0f1, 384303049, 0, 713817, 0, 0, 0, 0, 0
1695816217, 123, enp5s0f1, 11879298, 0, 18771, 0, 0, 0, 0, 0
1695816218, 124, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695816219, 125, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695816220, 126, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695816221, 127, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695816222, 128, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695816223, 129, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
