Timestamp,  Uptime, NIC, sent.B, recv.B, sent.pkts, recv.pkts, err.in, err.out, drop.in, drop.out
1695902923, 0, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695902924, 1, enp5s0f1, 107, 0, 1, 0, 0, 0, 0, 0
1695902925, 2, enp5s0f1, 204, 0, 1, 0, 0, 0, 0, 0
1695902926, 3, enp5s0f1, 62, 0, 1, 0, 0, 0, 0, 0
1695902927, 4, enp5s0f1, 330, 0, 1, 0, 0, 0, 0, 0
1695902928, 5, enp5s0f1, 107, 0, 1, 0, 0, 0, 0, 0
1695902929, 6, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695902930, 7, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695902931, 8, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695902932, 9, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695902933, 10, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695902934, 11, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695902935, 12, enp5s0f1, 62, 0, 1, 0, 0, 0, 0, 0
1695902936, 13, enp5s0f1, 437, 0, 2, 0, 0, 0, 0, 0
1695902937, 14, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695902938, 15, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695902939, 16, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695902940, 17, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695902941, 18, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695902942, 19, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695902943, 20, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
