Timestamp,  Uptime, NCPU, %CPU, %CPU0, %CPU1, %CPU2, %CPU3, %CPU4, %CPU5, %CPU6, %CPU7, %CPU8, %CPU9, %CPU10, %CPU11, %CPU12, %CPU13, %CPU14, %CPU15, %CPU16, %CPU17, %CPU18, %CPU19, %MEM, mem.total.KB, mem.used.KB, mem.avail.KB, mem.free.KB, %SWAP, swap.total.KB, swap.used.KB, swap.free.KB, io.read, io.write, io.read.KB, io.write.KB, io.read.ms, io.write.ms
1697161164, 0, 20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 65603332, 1865740, 62966072, 61446200, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1697161165, 1, 20, 442.0, 34.0, 2.0, 39.0, 10.1, 37.8, 1.0, 36.6, 2.0, 93.1, 16.8, 46.5, 1.0, 37.6, 15.0, 42.7, 0.0, 8.2, 5.1, 8.4, 3.0, 4.0, 65603332, 1866936, 62964884, 61444996, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1697161166, 2, 20, 480.0, 35.7, 5.9, 35.1, 8.2, 39.4, 2.0, 43.1, 0.0, 90.9, 17.5, 53.5, 1.0, 45.5, 23.8, 38.5, 4.0, 15.2, 7.0, 13.4, 2.0, 4.0, 65603332, 1871112, 62960708, 61440804, 0.0, 2097148, 0, 2097148, 0, 2, 0, 48, 0, 1
1697161167, 3, 20, 216.0, 16.0, 0.0, 20.8, 8.1, 10.5, 2.0, 14.4, 3.0, 22.0, 3.0, 48.5, 0.0, 23.4, 5.1, 17.5, 7.0, 8.9, 2.0, 6.0, 0.0, 4.0, 65603332, 1852612, 62979192, 61459260, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1697161168, 4, 20, 14.0, 1.0, 1.0, 3.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 4.0, 65603332, 1853460, 62978344, 61458412, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1697161169, 5, 20, 6.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 1.0, 4.0, 65603332, 1853460, 62978344, 61458412, 0.0, 2097148, 0, 2097148, 0, 2, 0, 8, 0, 1
1697161170, 6, 20, 22.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 6.1, 0.0, 2.0, 0.0, 2.0, 1.0, 1.0, 0.0, 2.0, 1.0, 0.0, 0.0, 4.0, 65603332, 1843184, 62988620, 61468684, 0.0, 2097148, 0, 2097148, 0, 93, 0, 408, 0, 13
1697161171, 7, 20, 18.0, 3.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 5.1, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 65603332, 1839252, 62992552, 61472616, 0.0, 2097148, 0, 2097148, 0, 2, 0, 68, 0, 1
1697161172, 8, 20, 16.0, 1.0, 1.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 4.9, 0.0, 1.0, 0.0, 0.0, 1.0, 4.9, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 65603332, 1847208, 62984596, 61464652, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1697161173, 9, 20, 6.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 4.0, 65603332, 1847208, 62984596, 61464652, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
