Timestamp,  Uptime, NIC, sent.B, recv.B, sent.pkts, recv.pkts, err.in, err.out, drop.in, drop.out
1696884177, 0, enp5s0f1, 5284, 0, 9, 0, 0, 0, 0, 0
1696884178, 1, enp5s0f1, 334886134, 0, 1017544, 0, 0, 0, 0, 0
1696884179, 2, enp5s0f1, 366947751, 0, 936182, 0, 0, 0, 0, 0
1696884180, 3, enp5s0f1, 370346111, 0, 897418, 0, 0, 0, 0, 0
1696884181, 4, enp5s0f1, 365994229, 0, 974070, 0, 0, 0, 0, 0
1696884182, 5, enp5s0f1, 369332263, 0, 876977, 0, 0, 0, 0, 0
1696884183, 6, enp5s0f1, 375491418, 0, 830325, 0, 0, 0, 0, 0
1696884184, 7, enp5s0f1, 375352156, 0, 808293, 0, 0, 0, 0, 0
1696884185, 8, enp5s0f1, 376262259, 0, 804026, 0, 0, 0, 0, 0
1696884186, 9, enp5s0f1, 374091847, 0, 836384, 0, 0, 0, 0, 0
1696884187, 10, enp5s0f1, 376071888, 0, 807621, 0, 0, 0, 0, 0
1696884188, 11, enp5s0f1, 375757951, 0, 807321, 0, 0, 0, 0, 0
1696884189, 12, enp5s0f1, 377837097, 0, 788814, 0, 0, 0, 0, 0
1696884190, 13, enp5s0f1, 374610095, 0, 826686, 0, 0, 0, 0, 0
1696884191, 14, enp5s0f1, 373736866, 0, 841280, 0, 0, 0, 0, 0
1696884192, 15, enp5s0f1, 374560028, 0, 816434, 0, 0, 0, 0, 0
1696884193, 16, enp5s0f1, 374226327, 0, 808768, 0, 0, 0, 0, 0
1696884194, 17, enp5s0f1, 377135770, 0, 796395, 0, 0, 0, 0, 0
1696884195, 18, enp5s0f1, 377097047, 0, 800264, 0, 0, 0, 0, 0
1696884196, 19, enp5s0f1, 377020572, 0, 794580, 0, 0, 0, 0, 0
1696884197, 20, enp5s0f1, 375915912, 0, 801713, 0, 0, 0, 0, 0
1696884198, 21, enp5s0f1, 372759543, 0, 811933, 0, 0, 0, 0, 0
1696884199, 22, enp5s0f1, 374494015, 0, 827610, 0, 0, 0, 0, 0
1696884200, 23, enp5s0f1, 373076460, 0, 837685, 0, 0, 0, 0, 0
1696884201, 24, enp5s0f1, 372288455, 0, 843230, 0, 0, 0, 0, 0
1696884202, 25, enp5s0f1, 375035115, 0, 831331, 0, 0, 0, 0, 0
1696884203, 26, enp5s0f1, 373884749, 0, 834996, 0, 0, 0, 0, 0
1696884204, 27, enp5s0f1, 372283768, 0, 850542, 0, 0, 0, 0, 0
1696884205, 28, enp5s0f1, 373908473, 0, 854056, 0, 0, 0, 0, 0
1696884206, 29, enp5s0f1, 372613352, 0, 860951, 0, 0, 0, 0, 0
1696884207, 30, enp5s0f1, 372077425, 0, 873904, 0, 0, 0, 0, 0
1696884208, 31, enp5s0f1, 372038383, 0, 841489, 0, 0, 0, 0, 0
1696884209, 32, enp5s0f1, 373876995, 0, 836438, 0, 0, 0, 0, 0
1696884210, 33, enp5s0f1, 374597079, 0, 824131, 0, 0, 0, 0, 0
1696884211, 34, enp5s0f1, 373953636, 0, 840129, 0, 0, 0, 0, 0
1696884212, 35, enp5s0f1, 371677931, 0, 875733, 0, 0, 0, 0, 0
1696884213, 36, enp5s0f1, 374435975, 0, 846736, 0, 0, 0, 0, 0
1696884214, 37, enp5s0f1, 377913040, 0, 801461, 0, 0, 0, 0, 0
1696884215, 38, enp5s0f1, 374064802, 0, 825407, 0, 0, 0, 0, 0
1696884216, 39, enp5s0f1, 373746077, 0, 836851, 0, 0, 0, 0, 0
1696884217, 40, enp5s0f1, 373917067, 0, 824061, 0, 0, 0, 0, 0
1696884218, 41, enp5s0f1, 377030585, 0, 817239, 0, 0, 0, 0, 0
1696884219, 42, enp5s0f1, 374932535, 0, 805111, 0, 0, 0, 0, 0
