Timestamp,  Uptime, NCPU, %CPU, %CPU0, %CPU1, %CPU2, %CPU3, %CPU4, %CPU5, %CPU6, %CPU7, %CPU8, %CPU9, %CPU10, %CPU11, %CPU12, %CPU13, %CPU14, %CPU15, %CPU16, %CPU17, %CPU18, %CPU19, %MEM, mem.total.KB, mem.used.KB, mem.avail.KB, mem.free.KB, %SWAP, swap.total.KB, swap.used.KB, swap.free.KB, io.read, io.write, io.read.KB, io.write.KB, io.read.ms, io.write.ms
1696515688, 0, 20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.3, 65603184, 2711760, 62139544, 55402080, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696515689, 1, 20, 1458.0, 89.9, 71.0, 91.0, 59.0, 93.1, 28.3, 90.0, 60.0, 90.0, 47.0, 99.0, 29.0, 91.0, 63.0, 93.9, 0.0, 89.1, 91.0, 92.0, 88.1, 5.3, 65603184, 2716556, 62134760, 55397272, 0.0, 2097148, 0, 2097148, 0, 93, 0, 468, 0, 6
1696515690, 2, 20, 1604.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 1.0, 100.0, 1.0, 100.0, 100.0, 100.0, 1.0, 99.0, 3.0, 100.0, 100.0, 100.0, 100.0, 5.3, 65603184, 2719628, 62131680, 55394192, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696515691, 3, 20, 1612.0, 100.0, 80.0, 100.0, 100.0, 100.0, 100.0, 100.0, 1.0, 100.0, 23.0, 100.0, 100.0, 100.0, 2.0, 100.0, 5.0, 100.0, 100.0, 100.0, 100.0, 5.3, 65603184, 2727900, 62123392, 55385904, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696515692, 4, 20, 1604.0, 100.0, 1.0, 100.0, 89.0, 100.0, 100.0, 100.0, 1.0, 100.0, 43.0, 100.0, 100.0, 100.0, 10.1, 100.0, 59.0, 100.0, 100.0, 100.0, 100.0, 5.3, 65603184, 2728152, 62123140, 55385652, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696515693, 5, 20, 1602.0, 100.0, 1.0, 100.0, 2.0, 100.0, 100.0, 100.0, 1.0, 100.0, 0.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 5.3, 65603184, 2723280, 62128004, 55390516, 0.0, 2097148, 0, 2097148, 0, 2, 0, 64, 0, 1
1696515694, 6, 20, 1606.0, 100.0, 2.0, 99.0, 1.0, 100.0, 100.0, 100.0, 78.0, 100.0, 78.8, 100.0, 100.0, 100.0, 22.8, 100.0, 22.8, 100.0, 100.0, 100.0, 100.0, 5.3, 65603184, 2720440, 62130848, 55393356, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696515695, 7, 20, 1610.0, 100.0, 59.4, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 44.0, 100.0, 100.0, 100.0, 0.0, 100.0, 5.9, 100.0, 100.0, 100.0, 100.0, 5.3, 65603184, 2720720, 62130564, 55393068, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696515696, 8, 20, 1612.0, 100.0, 100.0, 100.0, 5.9, 100.0, 100.0, 100.0, 100.0, 100.0, 1.0, 100.0, 100.0, 100.0, 2.0, 100.0, 4.0, 100.0, 100.0, 100.0, 100.0, 5.3, 65603184, 2724088, 62127180, 55389684, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696515697, 9, 20, 1604.0, 100.0, 100.0, 100.0, 1.0, 100.0, 74.0, 100.0, 100.0, 100.0, 27.0, 100.0, 100.0, 100.0, 1.0, 99.0, 2.0, 100.0, 100.0, 100.0, 100.0, 5.3, 65603184, 2715916, 62135352, 55397856, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
