Timestamp,  Uptime, NCPU, %CPU, %CPU0, %CPU1, %CPU2, %CPU3, %CPU4, %CPU5, %CPU6, %CPU7, %CPU8, %CPU9, %CPU10, %CPU11, %CPU12, %CPU13, %CPU14, %CPU15, %CPU16, %CPU17, %CPU18, %CPU19, %MEM, mem.total.KB, mem.used.KB, mem.avail.KB, mem.free.KB, %SWAP, swap.total.KB, swap.used.KB, swap.free.KB, io.read, io.write, io.read.KB, io.write.KB, io.read.ms, io.write.ms
1695564531, 0, 20, 666.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4, 65603184, 1505488, 63351248, 59207864, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695564532, 1, 20, 94.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 91.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 3.4, 65603184, 1509772, 63346964, 59203580, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695564533, 2, 20, 104.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 100.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4, 65603184, 1508752, 63347988, 59204596, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695564534, 3, 20, 88.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 85.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4, 65603184, 1495220, 63361520, 59218124, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695564535, 4, 20, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4, 65603184, 1495220, 63361520, 59218124, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695564536, 5, 20, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4, 65603184, 1495220, 63361520, 59218124, 0.0, 2097148, 0, 2097148, 0, 2, 0, 92, 0, 1
1695564537, 6, 20, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 3.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4, 65603184, 1499756, 63356984, 59213588, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695564538, 7, 20, 12.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4, 65603184, 1496928, 63359812, 59216412, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695564539, 8, 20, 6.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4, 65603184, 1497084, 63359656, 59216256, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695564540, 9, 20, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4, 65603184, 1497336, 63359404, 59216004, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695564541, 10, 20, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.9, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 3.4, 65603184, 1497336, 63359404, 59216004, 0.0, 2097148, 0, 2097148, 0, 2, 0, 36, 0, 1
1695564542, 11, 20, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4, 65603184, 1497836, 63358904, 59215500, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695564543, 12, 20, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4, 65603184, 1497836, 63358904, 59215500, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695564544, 13, 20, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4, 65603184, 1497836, 63358904, 59215500, 0.0, 2097148, 0, 2097148, 0, 86, 0, 592, 0, 14
