Timestamp,  Uptime, NIC, sent.B, recv.B, sent.pkts, recv.pkts, err.in, err.out, drop.in, drop.out
1697164156, 0, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164157, 1, enp1s0f0, 1084964935, 0, 2454765, 0, 0, 0, 0, 0
1697164158, 2, enp1s0f0, 336706201, 0, 711695, 0, 0, 0, 0, 0
1697164159, 3, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164160, 4, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164161, 5, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164162, 6, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164163, 7, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164164, 8, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164165, 9, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164166, 10, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164167, 11, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164168, 12, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164169, 13, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164170, 14, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164171, 15, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164172, 16, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164173, 17, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164174, 18, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164175, 19, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164176, 20, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164177, 21, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
