Timestamp,  Uptime, NIC, sent.B, recv.B, sent.pkts, recv.pkts, err.in, err.out, drop.in, drop.out
1696867646, 0, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696867647, 1, enp5s0f1, 345081377, 0, 795237, 0, 0, 0, 0, 0
1696867648, 2, enp5s0f1, 388375895, 0, 833907, 0, 0, 0, 0, 0
1696867649, 3, enp5s0f1, 369712976, 0, 863693, 0, 0, 0, 0, 0
1696867650, 4, enp5s0f1, 318500888, 444, 673623, 2, 0, 0, 0, 0
1696867651, 5, enp5s0f1, 0, 196, 0, 2, 0, 0, 0, 0
1696867652, 6, enp5s0f1, 0, 506, 0, 3, 0, 0, 0, 0
1696867653, 7, enp5s0f1, 0, 217, 0, 2, 0, 0, 0, 0
1696867654, 8, enp5s0f1, 0, 202, 0, 1, 0, 0, 0, 0
1696867655, 9, enp5s0f1, 0, 334, 0, 1, 0, 0, 0, 0
1696867656, 10, enp5s0f1, 0, 62, 0, 1, 0, 0, 0, 0
1696867657, 11, enp5s0f1, 0, 107, 0, 1, 0, 0, 0, 0
1696867658, 12, enp5s0f1, 62, 0, 1, 0, 0, 0, 0, 0
1696867659, 13, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696867660, 14, enp5s0f1, 0, 334, 0, 1, 0, 0, 0, 0
1696867661, 15, enp5s0f1, 107, 0, 1, 0, 0, 0, 0, 0
1696867662, 16, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696867663, 17, enp5s0f1, 330, 0, 1, 0, 0, 0, 0, 0
1696867664, 18, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696867665, 19, enp5s0f1, 0, 169, 0, 2, 0, 0, 0, 0
1696867666, 20, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696867667, 21, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696867668, 22, enp5s0f1, 0, 334, 0, 1, 0, 0, 0, 0
1696867669, 23, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
