Timestamp,  Uptime, NIC, sent.B, recv.B, sent.pkts, recv.pkts, err.in, err.out, drop.in, drop.out
1696886465, 0, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886466, 1, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886467, 2, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886468, 3, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886469, 4, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886470, 5, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886471, 6, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886472, 7, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886473, 8, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886474, 9, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886475, 10, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886476, 11, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886477, 12, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886478, 13, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886479, 14, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886480, 15, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886481, 16, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886482, 17, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886483, 18, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886484, 19, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886485, 20, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886486, 21, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886487, 22, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886488, 23, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886489, 24, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886490, 25, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886491, 26, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886492, 27, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886493, 28, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886494, 29, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886495, 30, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886496, 31, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886497, 32, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886498, 33, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886499, 34, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
