Timestamp,  Uptime, NIC, sent.B, recv.B, sent.pkts, recv.pkts, err.in, err.out, drop.in, drop.out
1695746432, 0, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695746433, 1, enp5s0f1, 107, 107, 1, 1, 0, 0, 0, 0
1695746434, 2, enp5s0f1, 330, 0, 1, 0, 0, 0, 0, 0
1695746435, 3, enp5s0f1, 0, 334, 0, 1, 0, 0, 0, 0
1695746436, 4, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695746437, 5, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695746438, 6, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695746439, 7, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695746440, 8, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695746441, 9, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695746442, 10, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695746443, 11, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695746444, 12, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695746445, 13, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695746446, 14, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695746447, 15, enp5s0f1, 260, 334, 2, 1, 0, 0, 0, 0
1695746448, 16, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695746449, 17, enp5s0f1, 0, 334, 0, 1, 0, 0, 0, 0
1695746450, 18, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
