Timestamp,  Uptime, NIC, sent.B, recv.B, sent.pkts, recv.pkts, err.in, err.out, drop.in, drop.out
1697162217, 0, enp1s0f0, 786, 0, 9, 0, 0, 0, 0, 0
1697162218, 1, enp1s0f0, 510962520, 0, 1490953, 0, 0, 0, 0, 0
1697162219, 2, enp1s0f0, 650006973, 0, 1613389, 0, 0, 0, 0, 0
1697162220, 3, enp1s0f0, 673780482, 0, 1640777, 0, 0, 0, 0, 0
1697162221, 4, enp1s0f0, 665922061, 0, 1554698, 0, 0, 0, 0, 0
1697162222, 5, enp1s0f0, 700429906, 0, 1558445, 0, 0, 0, 0, 0
1697162223, 6, enp1s0f0, 733899793, 0, 1546695, 0, 0, 0, 0, 0
1697162224, 7, enp1s0f0, 769408152, 0, 1595384, 0, 0, 0, 0, 0
1697162225, 8, enp1s0f0, 796481603, 0, 1624336, 0, 0, 0, 0, 0
1697162226, 9, enp1s0f0, 778012598, 0, 1601160, 0, 0, 0, 0, 0
1697162227, 10, enp1s0f0, 770643194, 0, 1626094, 0, 0, 0, 0, 0
1697162228, 11, enp1s0f0, 739978283, 0, 1632384, 0, 0, 0, 0, 0
1697162229, 12, enp1s0f0, 710962240, 0, 1642134, 0, 0, 0, 0, 0
1697162230, 13, enp1s0f0, 664016468, 0, 1605854, 0, 0, 0, 0, 0
1697162231, 14, enp1s0f0, 661629785, 0, 1620618, 0, 0, 0, 0, 0
1697162232, 15, enp1s0f0, 675066763, 0, 1622859, 0, 0, 0, 0, 0
1697162233, 16, enp1s0f0, 706676980, 0, 1613760, 0, 0, 0, 0, 0
1697162234, 17, enp1s0f0, 727931043, 0, 1554758, 0, 0, 0, 0, 0
1697162235, 18, enp1s0f0, 716823232, 0, 1521191, 0, 0, 0, 0, 0
1697162236, 19, enp1s0f0, 762959882, 0, 1614416, 0, 0, 0, 0, 0
1697162237, 20, enp1s0f0, 754505442, 0, 1621135, 0, 0, 0, 0, 0
1697162238, 21, enp1s0f0, 717008847, 0, 1604824, 0, 0, 0, 0, 0
1697162239, 22, enp1s0f0, 700577522, 0, 1618076, 0, 0, 0, 0, 0
1697162240, 23, enp1s0f0, 703268773, 0, 1613080, 0, 0, 0, 0, 0
1697162241, 24, enp1s0f0, 689910608, 0, 1618403, 0, 0, 0, 0, 0
1697162242, 25, enp1s0f0, 738105399, 0, 1605875, 0, 0, 0, 0, 0
1697162243, 26, enp1s0f0, 780562793, 0, 1641255, 0, 0, 0, 0, 0
1697162244, 27, enp1s0f0, 804483239, 0, 1636712, 0, 0, 0, 0, 0
1697162245, 28, enp1s0f0, 779099878, 0, 1607527, 0, 0, 0, 0, 0
1697162246, 29, enp1s0f0, 777433122, 0, 1607544, 0, 0, 0, 0, 0
1697162247, 30, enp1s0f0, 781445822, 0, 1620875, 0, 0, 0, 0, 0
1697162248, 31, enp1s0f0, 761312119, 0, 1617155, 0, 0, 0, 0, 0
1697162249, 32, enp1s0f0, 792260256, 0, 1627279, 0, 0, 0, 0, 0
1697162250, 33, enp1s0f0, 776025949, 0, 1615852, 0, 0, 0, 0, 0
1697162251, 34, enp1s0f0, 797788149, 0, 1621991, 0, 0, 0, 0, 0
1697162252, 35, enp1s0f0, 796953042, 0, 1621692, 0, 0, 0, 0, 0
1697162253, 36, enp1s0f0, 775184365, 0, 1619508, 0, 0, 0, 0, 0
1697162254, 37, enp1s0f0, 746063801, 0, 1594581, 0, 0, 0, 0, 0
1697162255, 38, enp1s0f0, 720037103, 0, 1643764, 0, 0, 0, 0, 0
1697162256, 39, enp1s0f0, 704970591, 0, 1614636, 0, 0, 0, 0, 0
1697162257, 40, enp1s0f0, 681849844, 0, 1578171, 0, 0, 0, 0, 0
1697162258, 41, enp1s0f0, 673553721, 0, 1630791, 0, 0, 0, 0, 0
1697162259, 42, enp1s0f0, 647146425, 0, 1628068, 0, 0, 0, 0, 0
1697162260, 43, enp1s0f0, 622433296, 0, 1614926, 0, 0, 0, 0, 0
1697162261, 44, enp1s0f0, 616710815, 0, 1628753, 0, 0, 0, 0, 0
1697162262, 45, enp1s0f0, 610625538, 0, 1601903, 0, 0, 0, 0, 0
1697162263, 46, enp1s0f0, 613430061, 0, 1614774, 0, 0, 0, 0, 0
1697162264, 47, enp1s0f0, 632745120, 0, 1624169, 0, 0, 0, 0, 0
1697162265, 48, enp1s0f0, 628737034, 87, 1583860, 1, 0, 0, 0, 0
1697162266, 49, enp1s0f0, 658224031, 0, 1611795, 0, 0, 0, 0, 0
1697162267, 50, enp1s0f0, 671918393, 0, 1612692, 0, 0, 0, 0, 0
1697162268, 51, enp1s0f0, 711399396, 0, 1609015, 0, 0, 0, 0, 0
1697162269, 52, enp1s0f0, 703505685, 0, 1631475, 0, 0, 0, 0, 0
1697162270, 53, enp1s0f0, 686087814, 0, 1605679, 0, 0, 0, 0, 0
1697162271, 54, enp1s0f0, 705900535, 0, 1617256, 0, 0, 0, 0, 0
1697162272, 55, enp1s0f0, 705775788, 0, 1629488, 0, 0, 0, 0, 0
1697162273, 56, enp1s0f0, 739993482, 0, 1626718, 0, 0, 0, 0, 0
