Timestamp,  Uptime, NIC, sent.B, recv.B, sent.pkts, recv.pkts, err.in, err.out, drop.in, drop.out
1695912027, 0, enp5s0f1, 1516, 0, 7, 0, 0, 0, 0, 0
1695912028, 1, enp5s0f1, 334694195, 0, 903233, 0, 0, 0, 0, 0
1695912029, 2, enp5s0f1, 373928354, 0, 855150, 0, 0, 0, 0, 0
1695912030, 3, enp5s0f1, 378515243, 0, 812102, 0, 0, 0, 0, 0
1695912031, 4, enp5s0f1, 381991719, 0, 772203, 0, 0, 0, 0, 0
1695912032, 5, enp5s0f1, 378402598, 0, 806070, 0, 0, 0, 0, 0
1695912033, 6, enp5s0f1, 374789216, 0, 842230, 0, 0, 0, 0, 0
1695912034, 7, enp5s0f1, 368308938, 0, 909770, 0, 0, 0, 0, 0
1695912035, 8, enp5s0f1, 373346534, 0, 858750, 0, 0, 0, 0, 0
1695912036, 9, enp5s0f1, 379175988, 0, 802755, 0, 0, 0, 0, 0
1695912037, 10, enp5s0f1, 381441520, 0, 787200, 0, 0, 0, 0, 0
1695912038, 11, enp5s0f1, 372988010, 0, 869275, 0, 0, 0, 0, 0
1695912039, 12, enp5s0f1, 371029132, 0, 885316, 0, 0, 0, 0, 0
1695912040, 13, enp5s0f1, 381941203, 0, 765481, 0, 0, 0, 0, 0
1695912041, 14, enp5s0f1, 380366223, 0, 781187, 0, 0, 0, 0, 0
1695912042, 15, enp5s0f1, 379936267, 0, 792288, 0, 0, 0, 0, 0
1695912043, 16, enp5s0f1, 380117088, 0, 785167, 0, 0, 0, 0, 0
1695912044, 17, enp5s0f1, 377466955, 0, 814224, 0, 0, 0, 0, 0
1695912045, 18, enp5s0f1, 379149060, 0, 798260, 0, 0, 0, 0, 0
1695912046, 19, enp5s0f1, 374649516, 0, 841910, 0, 0, 0, 0, 0
1695912047, 20, enp5s0f1, 370243582, 0, 891379, 0, 0, 0, 0, 0
1695912048, 21, enp5s0f1, 370154895, 0, 891802, 0, 0, 0, 0, 0
1695912049, 22, enp5s0f1, 367403515, 0, 918232, 0, 0, 0, 0, 0
1695912050, 23, enp5s0f1, 366907239, 0, 923495, 0, 0, 0, 0, 0
1695912051, 24, enp5s0f1, 369440194, 0, 894076, 0, 0, 0, 0, 0
1695912052, 25, enp5s0f1, 369436356, 0, 890736, 0, 0, 0, 0, 0
1695912053, 26, enp5s0f1, 374329407, 0, 835055, 0, 0, 0, 0, 0
1695912054, 27, enp5s0f1, 375761551, 0, 819062, 0, 0, 0, 0, 0
1695912055, 28, enp5s0f1, 377803307, 0, 809333, 0, 0, 0, 0, 0
1695912056, 29, enp5s0f1, 380300388, 0, 778359, 0, 0, 0, 0, 0
1695912057, 30, enp5s0f1, 386439741, 0, 730064, 0, 0, 0, 0, 0
1695912058, 31, enp5s0f1, 139923772, 0, 262490, 0, 0, 0, 0, 0
1695912059, 32, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695912060, 33, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695912061, 34, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695912062, 35, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695912063, 36, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695912064, 37, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695912065, 38, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695912066, 39, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695912067, 40, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695912068, 41, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695912069, 42, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695912070, 43, enp5s0f1, 676, 0, 4, 0, 0, 0, 0, 0
1695912071, 44, enp5s0f1, 282, 0, 3, 0, 0, 0, 0, 0
1695912072, 45, enp5s0f1, 314, 0, 2, 0, 0, 0, 0, 0
1695912073, 46, enp5s0f1, 437, 0, 2, 0, 0, 0, 0, 0
1695912074, 47, enp5s0f1, 204, 0, 1, 0, 0, 0, 0, 0
1695912075, 48, enp5s0f1, 62, 0, 1, 0, 0, 0, 0, 0
1695912076, 49, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695912077, 50, enp5s0f1, 437, 0, 2, 0, 0, 0, 0, 0
