Timestamp,  Uptime, NIC, sent.B, recv.B, sent.pkts, recv.pkts, err.in, err.out, drop.in, drop.out
1695902766, 0, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695902767, 1, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695902768, 2, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695902769, 3, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695902770, 4, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695902771, 5, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695902772, 6, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695902773, 7, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695902774, 8, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695902775, 9, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695902776, 10, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695902777, 11, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695902778, 12, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695902779, 13, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695902780, 14, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695902781, 15, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695902782, 16, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695902783, 17, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695902784, 18, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695902785, 19, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695902786, 20, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
