Timestamp,  Uptime, NCPU, %CPU, %CPU0, %CPU1, %CPU2, %CPU3, %CPU4, %CPU5, %CPU6, %CPU7, %CPU8, %CPU9, %CPU10, %CPU11, %CPU12, %CPU13, %CPU14, %CPU15, %CPU16, %CPU17, %CPU18, %CPU19, %MEM, mem.total.KB, mem.used.KB, mem.avail.KB, mem.free.KB, %SWAP, swap.total.KB, swap.used.KB, swap.free.KB, io.read, io.write, io.read.KB, io.write.KB, io.read.ms, io.write.ms
1695296626, 0, 20, 666.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3, 65603184, 1447336, 63425616, 60795096, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695296627, 1, 20, 96.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 66.3, 0.0, 0.0, 0.0, 1.0, 0.0, 28.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3, 65603184, 1450100, 63422852, 60792324, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695296628, 2, 20, 104.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3, 65603184, 1455384, 63417568, 60787040, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695296629, 3, 20, 84.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 84.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3, 65603184, 1455884, 63417068, 60786540, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695296630, 4, 20, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3, 65603184, 1455880, 63417072, 60786540, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695296631, 5, 20, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3, 65603184, 1455880, 63417072, 60786540, 0.0, 2097148, 0, 2097148, 0, 2, 0, 44, 0, 1
1695296632, 6, 20, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3, 65603184, 1451636, 63421308, 60790776, 0.0, 2097148, 0, 2097148, 0, 47, 0, 212, 0, 3
1695296633, 7, 20, 12.0, 0.0, 1.0, 1.0, 0.0, 5.0, 1.0, 1.0, 0.0, 0.0, 0.0, 3.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3, 65603184, 1448856, 63424088, 60793556, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695296634, 8, 20, 4.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3, 65603184, 1443768, 63429176, 60798644, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695296635, 9, 20, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3, 65603184, 1443768, 63429176, 60798644, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
