Timestamp,  Uptime, NIC, sent.B, recv.B, sent.pkts, recv.pkts, err.in, err.out, drop.in, drop.out
1697161065, 0, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161066, 1, enp1s0f0, 710835568, 0, 1583230, 0, 0, 0, 0, 0
1697161067, 2, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161068, 3, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161069, 4, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161070, 5, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161071, 6, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161072, 7, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161073, 8, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161074, 9, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161075, 10, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161076, 11, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161077, 12, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161078, 13, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161079, 14, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161080, 15, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161081, 16, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161082, 17, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161083, 18, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161084, 19, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697161085, 20, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
