Timestamp,  Uptime, NCPU, %CPU, %CPU0, %CPU1, %CPU2, %CPU3, %CPU4, %CPU5, %CPU6, %CPU7, %CPU8, %CPU9, %CPU10, %CPU11, %CPU12, %CPU13, %CPU14, %CPU15, %CPU16, %CPU17, %CPU18, %CPU19, %MEM, mem.total.KB, mem.used.KB, mem.avail.KB, mem.free.KB, %SWAP, swap.total.KB, swap.used.KB, swap.free.KB, io.read, io.write, io.read.KB, io.write.KB, io.read.ms, io.write.ms
1695296370, 0, 20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3, 65603184, 1406552, 63466400, 60836412, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695296371, 1, 20, 96.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.9, 0.0, 0.0, 87.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3, 65603184, 1407280, 63465680, 60835684, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695296372, 2, 20, 104.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3, 65603184, 1406676, 63466284, 60836288, 0.0, 2097148, 0, 2097148, 0, 57, 0, 252, 0, 4
1695296373, 3, 20, 84.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 83.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.2, 65603184, 1400136, 63472824, 60842828, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695296374, 4, 20, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.2, 65603184, 1400436, 63472524, 60842524, 0.0, 2097148, 0, 2097148, 0, 23, 0, 92, 0, 8
1695296375, 5, 20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.2, 65603184, 1400436, 63472524, 60842524, 0.0, 2097148, 0, 2097148, 0, 2, 0, 48, 0, 1
1695296376, 6, 20, 8.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 3.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.2, 65603184, 1397128, 63475824, 60845824, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695296377, 7, 20, 8.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.2, 65603184, 1395996, 63476964, 60846956, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695296378, 8, 20, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.2, 65603184, 1398596, 63474364, 60844356, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695296379, 9, 20, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.2, 65603184, 1398596, 63474364, 60844356, 0.0, 2097148, 0, 2097148, 0, 39, 0, 176, 0, 6
