Timestamp,  Uptime, NIC, sent.B, recv.B, sent.pkts, recv.pkts, err.in, err.out, drop.in, drop.out
1695722474, 0, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695722475, 1, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695722476, 2, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695722477, 3, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695722478, 4, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695722479, 5, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695722480, 6, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695722481, 7, enp5s0f1, 0, 334, 0, 1, 0, 0, 0, 0
1695722482, 8, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695722483, 9, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695722484, 10, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695722485, 11, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695722486, 12, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695722487, 13, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695722488, 14, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695722489, 15, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695722490, 16, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695722491, 17, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695722492, 18, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695722493, 19, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695722494, 20, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
