Timestamp,  Uptime, NCPU, %CPU, %CPU0, %CPU1, %CPU2, %CPU3, %CPU4, %CPU5, %CPU6, %CPU7, %CPU8, %CPU9, %CPU10, %CPU11, %CPU12, %CPU13, %CPU14, %CPU15, %CPU16, %CPU17, %CPU18, %CPU19, %MEM, mem.total.KB, mem.used.KB, mem.avail.KB, mem.free.KB, %SWAP, swap.total.KB, swap.used.KB, swap.free.KB, io.read, io.write, io.read.KB, io.write.KB, io.read.ms, io.write.ms
1697163597, 0, 20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 65603332, 1871928, 62959952, 61429012, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1697163598, 1, 20, 454.0, 41.2, 5.0, 29.3, 7.3, 42.6, 1.0, 33.7, 2.0, 45.3, 9.8, 76.0, 2.0, 34.7, 14.6, 53.2, 17.3, 15.8, 7.9, 18.3, 3.0, 4.0, 65603332, 1883796, 62948088, 61417136, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1697163599, 2, 20, 472.0, 33.3, 7.9, 39.4, 7.3, 39.2, 1.0, 36.4, 1.0, 47.6, 4.2, 94.1, 0.0, 43.8, 10.4, 44.3, 17.3, 18.0, 3.0, 17.8, 3.0, 4.1, 65603332, 1886676, 62945196, 61414244, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1697163600, 3, 20, 208.0, 17.5, 0.0, 23.8, 2.1, 11.3, 0.0, 15.0, 0.0, 21.8, 2.0, 46.0, 1.0, 19.0, 4.0, 22.2, 8.2, 7.1, 3.0, 5.1, 1.0, 4.0, 65603332, 1867656, 62964212, 61433260, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1697163601, 4, 20, 24.0, 3.0, 1.0, 1.0, 0.0, 3.1, 0.0, 5.0, 0.0, 3.0, 0.0, 1.0, 1.0, 2.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 4.0, 65603332, 1857944, 62973920, 61442968, 0.0, 2097148, 0, 2097148, 0, 116, 0, 560, 0, 11
1697163602, 5, 20, 8.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 4.0, 65603332, 1858820, 62973044, 61442084, 0.0, 2097148, 0, 2097148, 0, 2, 0, 80, 0, 1
1697163603, 6, 20, 14.0, 0.0, 0.0, 3.9, 0.0, 1.0, 0.0, 0.0, 1.0, 3.0, 0.0, 1.0, 0.0, 2.0, 0.0, 1.0, 0.0, 1.0, 2.0, 0.0, 0.0, 4.0, 65603332, 1858540, 62973324, 61442364, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1697163604, 7, 20, 4.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 4.0, 65603332, 1852928, 62978936, 61447976, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1697163605, 8, 20, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 3.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 4.0, 65603332, 1859980, 62971884, 61440924, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1697163606, 9, 20, 4.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 4.0, 65603332, 1859980, 62971884, 61440924, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
