Timestamp,  Uptime, NCPU, %CPU, %CPU0, %CPU1, %CPU2, %CPU3, %CPU4, %CPU5, %CPU6, %CPU7, %CPU8, %CPU9, %CPU10, %CPU11, %CPU12, %CPU13, %CPU14, %CPU15, %CPU16, %CPU17, %CPU18, %CPU19, %MEM, mem.total.KB, mem.used.KB, mem.avail.KB, mem.free.KB, %SWAP, swap.total.KB, swap.used.KB, swap.free.KB, io.read, io.write, io.read.KB, io.write.KB, io.read.ms, io.write.ms
1695307562, 0, 20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3, 65603184, 1442564, 63430104, 60778784, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695307563, 1, 20, 98.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 94.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 3.3, 65603184, 1434276, 63438392, 60787072, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695307564, 2, 20, 104.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 100.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3, 65603184, 1431948, 63440712, 60789392, 0.0, 2097148, 0, 2097148, 0, 1, 0, 4, 0, 0
1695307565, 3, 20, 86.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 83.8, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3, 65603184, 1432200, 63440460, 60789140, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695307566, 4, 20, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3, 65603184, 1432196, 63440464, 60789140, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695307567, 5, 20, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3, 65603184, 1432188, 63440464, 60789140, 0.0, 2097148, 0, 2097148, 0, 60, 0, 312, 0, 13
1695307568, 6, 20, 6.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3, 65603184, 1436220, 63436436, 60785108, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695307569, 7, 20, 14.0, 1.0, 0.0, 1.0, 0.0, 1.0, 3.0, 1.0, 0.0, 2.0, 0.0, 2.0, 0.0, 4.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3, 65603184, 1434228, 63438428, 60787100, 0.0, 2097148, 0, 2097148, 0, 2, 0, 8, 0, 1
1695307570, 8, 20, 6.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 3.3, 65603184, 1422632, 63450024, 60798696, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695307571, 9, 20, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 3.3, 65603184, 1422632, 63450024, 60798696, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695307572, 10, 20, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3, 65603184, 1422632, 63450024, 60798696, 0.0, 2097148, 0, 2097148, 0, 2, 0, 36, 0, 1
1695307573, 11, 20, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3, 65603184, 1422632, 63450024, 60798696, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695307574, 12, 20, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3, 65603184, 1422876, 63449772, 60798444, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695307575, 13, 20, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3, 65603184, 1422876, 63449772, 60798444, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695307576, 14, 20, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3, 65603184, 1422876, 63449772, 60798444, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695307577, 15, 20, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3, 65603184, 1422868, 63449772, 60798444, 0.0, 2097148, 0, 2097148, 0, 8, 0, 36, 0, 1
1695307578, 16, 20, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3, 65603184, 1422868, 63449772, 60798444, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695307579, 17, 20, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3, 65603184, 1422868, 63449772, 60798444, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695307580, 18, 20, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3, 65603184, 1422868, 63449780, 60798444, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695307581, 19, 20, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3, 65603184, 1422868, 63449780, 60798444, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1695307582, 20, 20, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3, 65603184, 1422860, 63449780, 60798444, 0.0, 2097148, 0, 2097148, 0, 2, 0, 12, 0, 1
1695307583, 21, 20, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3, 65603184, 1422860, 63449780, 60798444, 0.0, 2097148, 0, 2097148, 0, 1, 0, 4, 0, 0
1695307584, 22, 20, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3, 65603184, 1422860, 63449780, 60798444, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
