Timestamp,  Uptime, NIC, sent.B, recv.B, sent.pkts, recv.pkts, err.in, err.out, drop.in, drop.out
1697158915, 0, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697158916, 1, enp1s0f0, 1071506053, 0, 2394488, 0, 0, 0, 0, 0
1697158917, 2, enp1s0f0, 1185400184, 0, 2700286, 0, 0, 0, 0, 0
1697158918, 3, enp1s0f0, 1180423005, 0, 2451845, 0, 0, 0, 0, 0
1697158919, 4, enp1s0f0, 1174555664, 0, 2872851, 0, 0, 0, 0, 0
1697158920, 5, enp1s0f0, 1074799638, 0, 2246370, 0, 0, 0, 0, 0
1697158921, 6, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697158922, 7, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697158923, 8, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697158924, 9, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697158925, 10, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697158926, 11, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697158927, 12, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697158928, 13, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697158929, 14, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697158930, 15, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697158931, 16, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697158932, 17, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697158933, 18, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697158934, 19, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697158935, 20, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697158936, 21, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697158937, 22, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697158938, 23, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697158939, 24, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
