Timestamp,  Uptime, NIC, sent.B, recv.B, sent.pkts, recv.pkts, err.in, err.out, drop.in, drop.out
1695747101, 0, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695747102, 1, enp5s0f1, 316822609, 0, 892861, 0, 0, 0, 0, 0
1695747103, 2, enp5s0f1, 361523680, 0, 947400, 0, 0, 0, 0, 0
1695747104, 3, enp5s0f1, 365063599, 0, 835448, 0, 0, 0, 0, 0
1695747105, 4, enp5s0f1, 372335612, 0, 801723, 0, 0, 0, 0, 0
1695747106, 5, enp5s0f1, 371768285, 0, 814939, 0, 0, 0, 0, 0
1695747107, 6, enp5s0f1, 376514940, 0, 818262, 0, 0, 0, 0, 0
1695747108, 7, enp5s0f1, 371008032, 0, 789185, 0, 0, 0, 0, 0
1695747109, 8, enp5s0f1, 372357609, 0, 762420, 0, 0, 0, 0, 0
1695747110, 9, enp5s0f1, 374686773, 0, 796951, 0, 0, 0, 0, 0
1695747111, 10, enp5s0f1, 374805237, 0, 814587, 0, 0, 0, 0, 0
1695747112, 11, enp5s0f1, 372643193, 0, 824820, 0, 0, 0, 0, 0
1695747113, 12, enp5s0f1, 371229878, 0, 826108, 0, 0, 0, 0, 0
1695747114, 13, enp5s0f1, 372983288, 0, 838883, 0, 0, 0, 0, 0
1695747115, 14, enp5s0f1, 369212182, 0, 858742, 0, 0, 0, 0, 0
1695747116, 15, enp5s0f1, 369225996, 0, 852718, 0, 0, 0, 0, 0
1695747117, 16, enp5s0f1, 361268455, 0, 873217, 0, 0, 0, 0, 0
1695747118, 17, enp5s0f1, 364417795, 0, 849808, 0, 0, 0, 0, 0
1695747119, 18, enp5s0f1, 374322401, 0, 827811, 0, 0, 0, 0, 0
1695747120, 19, enp5s0f1, 373867507, 0, 817880, 0, 0, 0, 0, 0
1695747121, 20, enp5s0f1, 378032188, 0, 779567, 0, 0, 0, 0, 0
1695747122, 21, enp5s0f1, 377701065, 0, 806157, 0, 0, 0, 0, 0
1695747123, 22, enp5s0f1, 374149446, 0, 795791, 0, 0, 0, 0, 0
1695747124, 23, enp5s0f1, 376076734, 0, 792240, 0, 0, 0, 0, 0
1695747125, 24, enp5s0f1, 369886016, 0, 833719, 0, 0, 0, 0, 0
1695747126, 25, enp5s0f1, 372367214, 0, 822293, 0, 0, 0, 0, 0
1695747127, 26, enp5s0f1, 374733231, 0, 819517, 0, 0, 0, 0, 0
1695747128, 27, enp5s0f1, 373738324, 0, 850362, 0, 0, 0, 0, 0
1695747129, 28, enp5s0f1, 379658489, 0, 792353, 0, 0, 0, 0, 0
1695747130, 29, enp5s0f1, 381825455, 0, 766500, 0, 0, 0, 0, 0
1695747131, 30, enp5s0f1, 378164120, 0, 795324, 0, 0, 0, 0, 0
1695747132, 31, enp5s0f1, 377005461, 0, 781745, 0, 0, 0, 0, 0
1695747133, 32, enp5s0f1, 373996424, 0, 800256, 0, 0, 0, 0, 0
1695747134, 33, enp5s0f1, 368125378, 0, 835723, 0, 0, 0, 0, 0
1695747135, 34, enp5s0f1, 373980501, 0, 834072, 0, 0, 0, 0, 0
1695747136, 35, enp5s0f1, 374836294, 0, 831384, 0, 0, 0, 0, 0
1695747137, 36, enp5s0f1, 371026442, 0, 819732, 0, 0, 0, 0, 0
1695747138, 37, enp5s0f1, 370978658, 0, 841372, 0, 0, 0, 0, 0
1695747139, 38, enp5s0f1, 376222029, 0, 828583, 0, 0, 0, 0, 0
1695747140, 39, enp5s0f1, 372142302, 0, 822187, 0, 0, 0, 0, 0
1695747141, 40, enp5s0f1, 373308792, 0, 846425, 0, 0, 0, 0, 0
1695747142, 41, enp5s0f1, 372559116, 0, 857112, 0, 0, 0, 0, 0
1695747143, 42, enp5s0f1, 365856770, 0, 884292, 0, 0, 0, 0, 0
1695747144, 43, enp5s0f1, 368993257, 0, 893402, 0, 0, 0, 0, 0
1695747145, 44, enp5s0f1, 371131962, 0, 878644, 0, 0, 0, 0, 0
1695747146, 45, enp5s0f1, 370182300, 0, 876720, 0, 0, 0, 0, 0
1695747147, 46, enp5s0f1, 368722530, 0, 866900, 0, 0, 0, 0, 0
1695747148, 47, enp5s0f1, 370786600, 0, 867358, 0, 0, 0, 0, 0
1695747149, 48, enp5s0f1, 366719226, 0, 885308, 0, 0, 0, 0, 0
1695747150, 49, enp5s0f1, 368907929, 0, 877405, 0, 0, 0, 0, 0
1695747151, 50, enp5s0f1, 371518879, 0, 871005, 0, 0, 0, 0, 0
1695747152, 51, enp5s0f1, 369227790, 0, 878378, 0, 0, 0, 0, 0
1695747153, 52, enp5s0f1, 370010270, 0, 862215, 0, 0, 0, 0, 0
1695747154, 53, enp5s0f1, 368312465, 0, 859235, 0, 0, 0, 0, 0
1695747155, 54, enp5s0f1, 370114508, 0, 824727, 0, 0, 0, 0, 0
1695747156, 55, enp5s0f1, 375150508, 0, 813934, 0, 0, 0, 0, 0
1695747157, 56, enp5s0f1, 375955005, 0, 808343, 0, 0, 0, 0, 0
1695747158, 57, enp5s0f1, 374960476, 0, 810008, 0, 0, 0, 0, 0
1695747159, 58, enp5s0f1, 372864327, 0, 793697, 0, 0, 0, 0, 0
1695747160, 59, enp5s0f1, 379043201, 0, 757460, 0, 0, 0, 0, 0
1695747161, 60, enp5s0f1, 385205537, 0, 715601, 0, 0, 0, 0, 0
1695747162, 61, enp5s0f1, 384492334, 0, 747725, 0, 0, 0, 0, 0
1695747163, 62, enp5s0f1, 34157432, 0, 55582, 0, 0, 0, 0, 0
1695747164, 63, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695747165, 64, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695747166, 65, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695747167, 66, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695747168, 67, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695747169, 68, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695747170, 69, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695747171, 70, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695747172, 71, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695747173, 72, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695747174, 73, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695747175, 74, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695747176, 75, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695747177, 76, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695747178, 77, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695747179, 78, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695747180, 79, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695747181, 80, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695747182, 81, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
