Timestamp,  Uptime, NIC, sent.B, recv.B, sent.pkts, recv.pkts, err.in, err.out, drop.in, drop.out
1697164122, 0, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164123, 1, enp1s0f0, 710835568, 0, 1583230, 0, 0, 0, 0, 0
1697164124, 2, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164125, 3, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164126, 4, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164127, 5, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164128, 6, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164129, 7, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164130, 8, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164131, 9, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164132, 10, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164133, 11, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164134, 12, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164135, 13, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164136, 14, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164137, 15, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164138, 16, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164139, 17, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164140, 18, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164141, 19, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697164142, 20, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
