Timestamp,  Uptime, NCPU, %CPU, %CPU0, %CPU1, %CPU2, %CPU3, %CPU4, %CPU5, %CPU6, %CPU7, %CPU8, %CPU9, %CPU10, %CPU11, %CPU12, %CPU13, %CPU14, %CPU15, %CPU16, %CPU17, %CPU18, %CPU19, %MEM, mem.total.KB, mem.used.KB, mem.avail.KB, mem.free.KB, %SWAP, swap.total.KB, swap.used.KB, swap.free.KB, io.read, io.write, io.read.KB, io.write.KB, io.read.ms, io.write.ms
1696710089, 0, 20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.4, 65603184, 2782252, 62068668, 54865904, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696710090, 1, 20, 596.0, 47.9, 40.9, 45.1, 10.2, 47.9, 1.0, 53.8, 13.3, 41.1, 22.8, 56.2, 4.0, 38.1, 26.2, 41.6, 31.1, 25.5, 18.2, 25.3, 5.0, 5.4, 65603184, 2814004, 62036924, 54834012, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696710091, 2, 20, 494.0, 34.3, 30.0, 32.7, 7.9, 41.1, 0.0, 43.0, 11.7, 23.9, 20.4, 41.1, 2.0, 36.8, 30.0, 40.6, 36.8, 21.3, 12.9, 26.2, 1.0, 5.5, 65603184, 2826324, 62024592, 54821680, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696710092, 3, 20, 412.0, 18.9, 30.8, 30.0, 7.1, 31.9, 0.0, 40.0, 17.8, 25.3, 17.8, 35.4, 3.0, 28.9, 22.1, 33.3, 34.0, 15.5, 6.1, 16.5, 0.0, 5.5, 65603184, 2830808, 62020084, 54817188, 0.0, 2097148, 0, 2097148, 0, 177, 0, 928, 0, 8
1696710093, 4, 20, 406.0, 24.2, 27.3, 31.7, 5.2, 34.6, 1.0, 29.2, 20.8, 22.4, 25.2, 29.5, 2.0, 30.3, 23.5, 28.9, 31.4, 9.1, 11.2, 14.4, 3.0, 5.5, 65603184, 2835148, 62015744, 54812848, 0.0, 2097148, 0, 2097148, 0, 3, 0, 72, 0, 1
1696710094, 5, 20, 466.0, 22.4, 23.6, 35.0, 8.0, 41.2, 0.0, 38.2, 20.2, 31.7, 16.5, 41.0, 5.1, 37.9, 28.8, 31.7, 40.8, 9.0, 7.1, 20.2, 0.0, 5.5, 65603184, 2840688, 62010204, 54807308, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696710095, 6, 20, 544.0, 28.4, 27.2, 36.0, 10.1, 50.0, 1.0, 54.2, 14.0, 37.0, 22.6, 43.9, 3.0, 42.7, 29.1, 40.8, 37.0, 21.2, 16.0, 24.7, 0.0, 5.5, 65603184, 2852412, 61998480, 54795584, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696710096, 7, 20, 566.0, 30.1, 29.3, 36.5, 14.0, 43.6, 1.0, 46.3, 15.2, 41.2, 22.1, 49.5, 5.1, 43.4, 27.8, 43.1, 31.1, 23.2, 21.0, 32.7, 5.9, 5.5, 65603184, 2863024, 61987852, 54784956, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696710097, 8, 20, 490.0, 28.6, 37.3, 29.2, 7.1, 42.6, 0.0, 38.8, 15.0, 32.0, 24.2, 48.5, 3.1, 40.2, 24.5, 35.4, 30.7, 17.8, 13.6, 24.0, 2.0, 5.5, 65603184, 2860008, 61990844, 54787948, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696710098, 9, 20, 478.0, 30.4, 24.0, 31.1, 9.2, 41.7, 1.0, 35.8, 9.2, 30.9, 19.2, 44.3, 3.0, 35.3, 30.1, 38.6, 34.6, 17.8, 10.9, 19.1, 2.0, 5.5, 65603184, 2858508, 61992336, 54789440, 0.0, 2097148, 0, 2097148, 0, 12, 0, 56, 0, 2
1696710099, 10, 20, 460.0, 27.3, 27.1, 33.7, 6.1, 43.1, 0.0, 43.4, 14.4, 26.6, 19.2, 34.8, 2.0, 33.3, 27.7, 37.3, 28.0, 20.8, 14.6, 17.2, 1.0, 5.5, 65603184, 2864428, 61986424, 54783520, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696710100, 11, 20, 494.0, 30.2, 34.0, 37.4, 7.1, 44.4, 0.0, 42.6, 9.2, 33.3, 18.0, 47.5, 4.0, 34.8, 29.3, 38.6, 36.9, 16.7, 11.9, 17.9, 3.0, 5.5, 65603184, 2857744, 61993108, 54790204, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696710101, 12, 20, 458.0, 27.4, 31.1, 26.0, 8.1, 36.1, 0.0, 44.9, 13.1, 30.9, 22.0, 37.6, 2.0, 33.7, 30.5, 34.7, 30.7, 15.5, 12.0, 22.0, 1.0, 5.5, 65603184, 2865100, 61985752, 54782848, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696710102, 13, 20, 430.0, 18.1, 24.0, 32.1, 5.1, 39.2, 0.0, 36.3, 15.8, 30.0, 21.8, 36.7, 1.0, 36.6, 25.3, 31.3, 33.9, 12.9, 8.1, 16.3, 2.0, 5.5, 65603184, 2871332, 61979520, 54776616, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696710103, 14, 20, 436.0, 26.0, 28.6, 27.3, 7.1, 31.2, 0.0, 38.1, 16.0, 31.6, 26.9, 34.4, 3.0, 35.2, 26.2, 33.7, 24.5, 13.7, 9.3, 21.2, 2.0, 5.5, 65603184, 2877776, 61973068, 54770164, 0.0, 2097148, 0, 2097148, 0, 2, 0, 12, 0, 0
1696710104, 15, 20, 430.0, 27.6, 28.6, 22.3, 5.2, 35.1, 0.0, 40.8, 14.1, 27.6, 16.8, 38.4, 2.1, 35.7, 31.5, 35.6, 25.3, 12.1, 10.8, 20.4, 1.0, 5.5, 65603184, 2882820, 61968032, 54765120, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696710105, 16, 20, 426.0, 23.7, 25.5, 31.4, 6.1, 33.0, 0.0, 39.6, 18.2, 30.2, 21.4, 37.5, 2.0, 30.2, 25.5, 31.5, 24.2, 11.1, 11.9, 22.3, 1.0, 5.5, 65603184, 2875480, 61975372, 54772456, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
