Timestamp,  Uptime, NIC, sent.B, recv.B, sent.pkts, recv.pkts, err.in, err.out, drop.in, drop.out
1697162720, 0, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697162721, 1, enp1s0f0, 710835568, 0, 1583230, 0, 0, 0, 0, 0
1697162722, 2, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697162723, 3, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697162724, 4, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697162725, 5, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697162726, 6, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697162727, 7, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697162728, 8, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697162729, 9, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697162730, 10, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697162731, 11, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697162732, 12, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697162733, 13, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697162734, 14, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697162735, 15, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697162736, 16, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697162737, 17, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697162738, 18, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697162739, 19, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
1697162740, 20, enp1s0f0, 0, 0, 0, 0, 0, 0, 0, 0
