Timestamp,  Uptime, NIC, sent.B, recv.B, sent.pkts, recv.pkts, err.in, err.out, drop.in, drop.out
1696926877, 0, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926878, 1, enp5s0f1, 379469142, 0, 859344, 0, 0, 0, 0, 0
1696926879, 2, enp5s0f1, 403488026, 0, 917041, 0, 0, 0, 0, 0
1696926880, 3, enp5s0f1, 405606350, 0, 891306, 0, 0, 0, 0, 0
1696926881, 4, enp5s0f1, 409541582, 0, 840854, 0, 0, 0, 0, 0
1696926882, 5, enp5s0f1, 402345154, 0, 951825, 0, 0, 0, 0, 0
1696926883, 6, enp5s0f1, 400600918, 0, 976117, 0, 0, 0, 0, 0
1696926884, 7, enp5s0f1, 409184262, 0, 836316, 0, 0, 0, 0, 0
1696926885, 8, enp5s0f1, 33106838, 0, 60117, 0, 0, 0, 0, 0
1696926886, 9, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926887, 10, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926888, 11, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926889, 12, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926890, 13, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926891, 14, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926892, 15, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926893, 16, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926894, 17, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926895, 18, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926896, 19, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926897, 20, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926898, 21, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926899, 22, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926900, 23, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926901, 24, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926902, 25, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926903, 26, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926904, 27, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
