Timestamp,  Uptime, NCPU, %CPU, %CPU0, %CPU1, %CPU2, %CPU3, %CPU4, %CPU5, %CPU6, %CPU7, %CPU8, %CPU9, %CPU10, %CPU11, %CPU12, %CPU13, %CPU14, %CPU15, %CPU16, %CPU17, %CPU18, %CPU19, %MEM, mem.total.KB, mem.used.KB, mem.avail.KB, mem.free.KB, %SWAP, swap.total.KB, swap.used.KB, swap.free.KB, io.read, io.write, io.read.KB, io.write.KB, io.read.ms, io.write.ms
1696865439, 0, 20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7, 65603184, 1698120, 63152952, 55910980, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696865440, 1, 20, 436.0, 31.3, 18.6, 38.4, 8.2, 40.6, 1.0, 33.3, 7.2, 43.1, 11.6, 47.4, 1.0, 33.7, 18.6, 32.3, 15.1, 19.6, 10.4, 20.8, 3.0, 3.7, 65603184, 1706460, 63144612, 55902512, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696865441, 2, 20, 340.0, 21.9, 22.2, 16.7, 2.0, 33.0, 0.0, 32.7, 8.2, 26.8, 6.4, 35.7, 1.0, 30.7, 18.0, 34.3, 25.0, 5.1, 3.0, 13.3, 2.0, 3.8, 65603184, 1710664, 63140412, 55898300, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696865442, 3, 20, 438.0, 28.7, 20.8, 29.3, 6.1, 37.1, 1.0, 39.4, 12.2, 36.1, 17.0, 42.2, 1.0, 38.2, 26.5, 36.9, 19.8, 15.5, 8.2, 19.0, 2.0, 3.8, 65603184, 1730600, 63120464, 55878352, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696865443, 4, 20, 466.0, 35.0, 35.8, 31.7, 8.8, 38.1, 1.0, 41.2, 6.1, 33.3, 15.5, 44.2, 2.0, 40.2, 20.0, 38.2, 22.8, 19.0, 7.2, 20.2, 2.0, 3.8, 65603184, 1738256, 63112808, 55870692, 0.0, 2097148, 0, 2097148, 0, 12, 0, 88, 0, 6
1696865444, 5, 20, 424.0, 30.0, 29.0, 30.8, 4.0, 35.7, 1.0, 37.5, 12.0, 33.3, 16.0, 41.7, 1.0, 41.2, 20.6, 30.9, 24.3, 9.0, 9.9, 17.3, 1.0, 3.8, 65603184, 1735736, 63115328, 55873212, 0.0, 2097148, 0, 2097148, 0, 1, 0, 4, 0, 0
1696865445, 6, 20, 422.0, 32.7, 24.0, 27.7, 3.1, 33.0, 0.0, 38.0, 8.2, 36.4, 11.5, 42.6, 2.0, 31.6, 24.5, 39.2, 25.0, 13.9, 8.1, 15.8, 1.0, 3.8, 65603184, 1738100, 63112964, 55870848, 0.0, 2097148, 0, 2097148, 0, 83, 0, 388, 0, 9
1696865446, 7, 20, 390.0, 26.3, 32.5, 25.0, 5.9, 29.2, 0.0, 36.0, 12.7, 30.9, 14.1, 38.3, 1.0, 28.6, 17.3, 33.7, 27.1, 8.1, 5.1, 12.5, 1.0, 3.8, 65603184, 1732524, 63118532, 55876416, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696865447, 8, 20, 374.0, 27.5, 32.8, 24.8, 5.1, 30.6, 1.0, 30.1, 13.7, 29.6, 5.3, 35.8, 3.0, 33.7, 17.3, 37.1, 22.0, 9.8, 5.1, 13.3, 1.0, 3.8, 65603184, 1744960, 63106080, 55863964, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696865448, 9, 20, 424.0, 24.5, 24.8, 34.6, 4.0, 32.6, 0.0, 43.6, 11.2, 36.1, 16.3, 38.0, 0.0, 39.0, 19.4, 39.8, 27.7, 7.2, 6.1, 10.0, 0.0, 3.8, 65603184, 1741832, 63109208, 55867088, 0.0, 2097148, 0, 2097148, 0, 16, 0, 112, 0, 2
1696865449, 10, 20, 494.0, 39.4, 26.8, 39.8, 12.7, 43.9, 0.0, 45.8, 9.3, 42.0, 17.3, 44.6, 2.0, 41.4, 23.5, 43.5, 24.7, 19.2, 10.1, 12.0, 2.0, 3.8, 65603184, 1745104, 63105936, 55863816, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696865450, 11, 20, 562.0, 37.6, 27.0, 44.6, 8.3, 49.0, 0.0, 47.9, 13.9, 42.9, 26.4, 45.3, 2.0, 50.0, 25.0, 52.0, 19.4, 30.8, 17.3, 18.5, 2.0, 3.8, 65603184, 1752360, 63098680, 55856560, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696865451, 12, 20, 502.0, 36.6, 18.6, 37.8, 9.1, 44.6, 0.0, 47.0, 8.2, 44.1, 16.3, 44.7, 3.0, 43.7, 24.0, 40.8, 28.2, 23.3, 12.1, 20.6, 2.0, 3.8, 65603184, 1757184, 63093856, 55851736, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696865452, 13, 20, 488.0, 37.8, 30.2, 37.4, 5.0, 43.4, 0.0, 43.4, 7.2, 38.8, 20.6, 40.4, 1.0, 38.6, 20.8, 41.2, 34.8, 14.1, 8.0, 18.7, 2.0, 3.8, 65603184, 1761884, 63089156, 55847036, 0.0, 2097148, 0, 2097148, 0, 17, 0, 68, 0, 3
1696865453, 14, 20, 352.0, 24.0, 19.4, 23.0, 2.0, 32.3, 2.0, 32.3, 4.3, 24.2, 13.7, 32.3, 1.0, 32.3, 19.2, 35.4, 22.1, 9.9, 5.9, 15.7, 2.0, 3.8, 65603184, 1763544, 63087492, 55845372, 0.0, 2097148, 0, 2097148, 0, 2, 0, 12, 0, 1
1696865454, 15, 20, 136.0, 11.5, 4.1, 4.1, 1.0, 13.9, 0.0, 14.7, 2.0, 18.4, 3.0, 10.3, 0.0, 20.6, 4.0, 11.1, 7.8, 3.0, 1.0, 5.2, 1.0, 3.7, 65603184, 1680628, 63170404, 55928328, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696865455, 16, 20, 10.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 3.7, 65603184, 1681024, 63170008, 55927932, 0.0, 2097148, 0, 2097148, 0, 1, 0, 8, 0, 0
