Timestamp,  Uptime, NIC, sent.B, recv.B, sent.pkts, recv.pkts, err.in, err.out, drop.in, drop.out
1696886925, 0, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886926, 1, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886927, 2, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886928, 3, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886929, 4, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886930, 5, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886931, 6, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886932, 7, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886933, 8, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886934, 9, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886935, 10, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886936, 11, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886937, 12, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886938, 13, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886939, 14, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886940, 15, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886941, 16, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886942, 17, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886943, 18, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886944, 19, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696886945, 20, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
