Timestamp,  Uptime, NCPU, %CPU, %CPU0, %CPU1, %CPU2, %CPU3, %CPU4, %CPU5, %CPU6, %CPU7, %CPU8, %CPU9, %CPU10, %CPU11, %CPU12, %CPU13, %CPU14, %CPU15, %CPU16, %CPU17, %CPU18, %CPU19, %MEM, mem.total.KB, mem.used.KB, mem.avail.KB, mem.free.KB, %SWAP, swap.total.KB, swap.used.KB, swap.free.KB, io.read, io.write, io.read.KB, io.write.KB, io.read.ms, io.write.ms
1696704256, 0, 20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.4, 65603184, 2784272, 62067636, 54880000, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696704257, 1, 20, 718.0, 57.0, 26.0, 58.3, 13.0, 65.4, 2.0, 59.0, 12.2, 59.6, 24.5, 58.0, 6.1, 53.2, 16.0, 56.1, 13.3, 48.0, 37.0, 36.4, 18.2, 5.4, 65603184, 2807196, 62044716, 54857016, 0.0, 2097148, 0, 2097148, 0, 3, 0, 404, 0, 1
1696704258, 2, 20, 566.0, 37.4, 29.8, 34.4, 10.0, 46.5, 0.0, 58.2, 11.1, 42.3, 27.6, 42.4, 5.0, 44.9, 24.2, 48.1, 32.1, 23.8, 17.2, 18.9, 7.0, 5.4, 65603184, 2808024, 62043880, 54856180, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696704259, 3, 20, 658.0, 46.0, 29.6, 51.0, 12.1, 52.1, 3.0, 55.1, 18.8, 46.7, 25.3, 54.6, 2.0, 51.5, 31.1, 48.5, 29.8, 32.3, 28.7, 33.3, 8.0, 5.4, 65603184, 2812248, 62039640, 54851924, 0.0, 2097148, 0, 2097148, 0, 137, 0, 688, 0, 7
1696704260, 4, 20, 760.0, 56.1, 27.6, 55.6, 12.2, 60.6, 1.0, 60.0, 16.5, 57.0, 28.7, 58.9, 5.1, 59.6, 23.5, 60.8, 33.0, 47.6, 36.1, 43.6, 18.0, 5.4, 65603184, 2816192, 62035696, 54847980, 0.0, 2097148, 0, 2097148, 0, 5, 0, 20, 0, 2
1696704261, 5, 20, 610.0, 44.3, 30.1, 48.5, 12.9, 52.0, 0.0, 54.6, 11.3, 47.1, 20.6, 53.0, 4.0, 49.0, 23.2, 48.9, 22.0, 32.7, 26.9, 23.7, 5.0, 5.4, 65603184, 2817808, 62034080, 54846364, 0.0, 2097148, 0, 2097148, 0, 1, 0, 8, 0, 0
1696704262, 6, 20, 704.0, 51.0, 27.2, 48.4, 14.1, 57.1, 3.0, 59.4, 15.0, 51.5, 31.7, 57.0, 7.2, 59.8, 23.0, 56.4, 24.5, 42.7, 31.1, 35.7, 10.2, 5.5, 65603184, 2828056, 62023832, 54836108, 0.0, 2097148, 0, 2097148, 0, 2, 0, 92, 0, 1
1696704263, 7, 20, 592.0, 44.3, 30.1, 45.7, 12.9, 49.0, 2.0, 49.0, 13.1, 42.6, 23.0, 51.5, 4.1, 48.1, 23.7, 45.9, 24.8, 33.0, 17.8, 28.0, 4.1, 5.4, 65603184, 2823496, 62028384, 54840644, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696704264, 8, 20, 582.0, 38.5, 24.7, 42.6, 16.3, 50.0, 1.0, 48.4, 21.0, 42.9, 24.2, 46.8, 3.0, 41.1, 21.8, 50.0, 28.4, 31.0, 21.8, 27.3, 4.0, 5.5, 65603184, 2835912, 62015956, 54828216, 0.0, 2097148, 0, 2097148, 0, 18, 0, 80, 0, 4
1696704265, 9, 20, 616.0, 44.9, 34.0, 47.5, 10.1, 51.5, 1.0, 52.1, 14.0, 45.7, 29.5, 48.9, 2.1, 51.0, 26.3, 47.3, 24.7, 32.0, 20.4, 29.2, 6.9, 5.5, 65603184, 2829364, 62022504, 54834764, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
