Timestamp,  Uptime, NIC, sent.B, recv.B, sent.pkts, recv.pkts, err.in, err.out, drop.in, drop.out
1695815923, 0, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695815924, 1, enp5s0f1, 71758100, 0, 168546, 0, 0, 0, 0, 0
1695815925, 2, enp5s0f1, 80145964, 0, 180988, 0, 0, 0, 0, 0
1695815926, 3, enp5s0f1, 83140194, 62, 178978, 1, 0, 0, 0, 0
1695815927, 4, enp5s0f1, 85087324, 330, 186243, 1, 0, 0, 0, 0
1695815928, 5, enp5s0f1, 95881596, 0, 197591, 0, 0, 0, 0, 0
1695815929, 6, enp5s0f1, 66754877, 0, 156123, 0, 0, 0, 0, 0
1695815930, 7, enp5s0f1, 49282467, 334, 134531, 1, 0, 0, 0, 0
1695815931, 8, enp5s0f1, 64074924, 0, 143775, 0, 0, 0, 0, 0
1695815932, 9, enp5s0f1, 76393878, 0, 160895, 0, 0, 0, 0, 0
1695815933, 10, enp5s0f1, 38316743, 0, 75563, 0, 0, 0, 0, 0
1695815934, 11, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695815935, 12, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695815936, 13, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695815937, 14, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695815938, 15, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695815939, 16, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
