Timestamp,  Uptime, NIC, sent.B, recv.B, sent.pkts, recv.pkts, err.in, err.out, drop.in, drop.out
1696926917, 0, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926918, 1, enp5s0f1, 362271321, 0, 894758, 0, 0, 0, 0, 0
1696926919, 2, enp5s0f1, 409201503, 0, 856683, 0, 0, 0, 0, 0
1696926920, 3, enp5s0f1, 408263417, 0, 914230, 0, 0, 0, 0, 0
1696926921, 4, enp5s0f1, 407829132, 0, 930494, 0, 0, 0, 0, 0
1696926922, 5, enp5s0f1, 408444393, 0, 905042, 0, 0, 0, 0, 0
1696926923, 6, enp5s0f1, 408385797, 0, 894409, 0, 0, 0, 0, 0
1696926924, 7, enp5s0f1, 411221142, 0, 850285, 0, 0, 0, 0, 0
1696926925, 8, enp5s0f1, 412202447, 0, 844681, 0, 0, 0, 0, 0
1696926926, 9, enp5s0f1, 407630850, 0, 917355, 0, 0, 0, 0, 0
1696926927, 10, enp5s0f1, 402999128, 0, 1003110, 0, 0, 0, 0, 0
1696926928, 11, enp5s0f1, 403780325, 0, 1016873, 0, 0, 0, 0, 0
1696926929, 12, enp5s0f1, 408440174, 0, 924533, 0, 0, 0, 0, 0
1696926930, 13, enp5s0f1, 410354434, 0, 874040, 0, 0, 0, 0, 0
1696926931, 14, enp5s0f1, 412518586, 0, 819191, 0, 0, 0, 0, 0
1696926932, 15, enp5s0f1, 13057787, 0, 20077, 0, 0, 0, 0, 0
1696926933, 16, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926934, 17, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926935, 18, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926936, 19, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926937, 20, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926938, 21, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926939, 22, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926940, 23, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926941, 24, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926942, 25, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926943, 26, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926944, 27, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926945, 28, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926946, 29, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926947, 30, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926948, 31, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926949, 32, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926950, 33, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696926951, 34, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
