Timestamp,  Uptime, NIC, sent.B, recv.B, sent.pkts, recv.pkts, err.in, err.out, drop.in, drop.out
1696888569, 0, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696888570, 1, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696888571, 2, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696888572, 3, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696888573, 4, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696888574, 5, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696888575, 6, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696888576, 7, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696888577, 8, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696888578, 9, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696888579, 10, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696888580, 11, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696888581, 12, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696888582, 13, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696888583, 14, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696888584, 15, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696888585, 16, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696888586, 17, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696888587, 18, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696888588, 19, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1696888589, 20, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
