Timestamp,  Uptime, NIC, sent.B, recv.B, sent.pkts, recv.pkts, err.in, err.out, drop.in, drop.out
1695745914, 0, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695745915, 1, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695745916, 2, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695745917, 3, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695745918, 4, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695745919, 5, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695745920, 6, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695745921, 7, enp5s0f1, 440, 0, 2, 0, 0, 0, 0, 0
1695745922, 8, enp5s0f1, 196, 334, 2, 1, 0, 0, 0, 0
1695745923, 9, enp5s0f1, 282, 0, 3, 0, 0, 0, 0, 0
1695745924, 10, enp5s0f1, 534, 536, 2, 2, 0, 0, 0, 0
1695745925, 11, enp5s0f1, 107, 107, 1, 1, 0, 0, 0, 0
1695745926, 12, enp5s0f1, 204, 536, 1, 2, 0, 0, 0, 0
1695745927, 13, enp5s0f1, 62, 0, 1, 0, 0, 0, 0, 0
1695745928, 14, enp5s0f1, 330, 0, 1, 0, 0, 0, 0, 0
1695745929, 15, enp5s0f1, 107, 107, 1, 1, 0, 0, 0, 0
1695745930, 16, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695745931, 17, enp5s0f1, 0, 334, 0, 1, 0, 0, 0, 0
1695745932, 18, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695745933, 19, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
1695745934, 20, enp5s0f1, 0, 0, 0, 0, 0, 0, 0, 0
