Timestamp,  Uptime, NCPU, %CPU, %CPU0, %CPU1, %CPU2, %CPU3, %CPU4, %CPU5, %CPU6, %CPU7, %CPU8, %CPU9, %CPU10, %CPU11, %CPU12, %CPU13, %CPU14, %CPU15, %CPU16, %CPU17, %CPU18, %CPU19, %MEM, mem.total.KB, mem.used.KB, mem.avail.KB, mem.free.KB, %SWAP, swap.total.KB, swap.used.KB, swap.free.KB, io.read, io.write, io.read.KB, io.write.KB, io.read.ms, io.write.ms
1697166024, 0, 20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.2, 65603332, 1980576, 62851208, 61313192, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1697166025, 1, 20, 1880.0, 94.1, 92.1, 100.0, 89.1, 96.0, 90.1, 94.0, 91.0, 100.0, 92.0, 100.0, 93.0, 98.0, 92.1, 94.1, 92.0, 93.9, 93.0, 93.0, 91.9, 4.2, 65603332, 2010360, 62821440, 61283220, 0.0, 2097148, 0, 2097148, 0, 1, 0, 4, 0, 0
1697166026, 2, 20, 2000.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 4.3, 65603332, 2032304, 62799496, 61261268, 0.0, 2097148, 0, 2097148, 0, 16, 0, 120, 0, 7
1697166027, 3, 20, 1990.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 96.0, 100.0, 100.0, 97.1, 97.0, 100.0, 100.0, 99.0, 100.0, 4.3, 65603332, 2047980, 62783796, 61245568, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1697166028, 4, 20, 2000.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 4.3, 65603332, 2066304, 62765424, 61227196, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1697166029, 5, 20, 2000.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 4.3, 65603332, 2073528, 62758196, 61219968, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1697166030, 6, 20, 2000.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 4.4, 65603332, 2083160, 62748564, 61210336, 0.0, 2097148, 0, 2097148, 0, 225, 0, 1180, 0, 8
1697166031, 7, 20, 2000.0, 100.0, 99.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 4.3, 65603332, 2075456, 62756268, 61218040, 0.0, 2097148, 0, 2097148, 0, 1, 0, 4, 0, 0
1697166032, 8, 20, 2000.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.0, 100.0, 4.4, 65603332, 2085504, 62746216, 61207980, 0.0, 2097148, 0, 2097148, 0, 2, 0, 52, 0, 1
1697166033, 9, 20, 1990.0, 100.0, 100.0, 100.0, 99.0, 100.0, 100.0, 99.0, 99.0, 99.0, 99.0, 99.0, 100.0, 99.0, 99.0, 100.0, 100.0, 99.0, 99.0, 100.0, 99.0, 4.4, 65603332, 2101908, 62729812, 61191576, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
