Timestamp,  Uptime, NCPU, %CPU, %CPU0, %CPU1, %CPU2, %CPU3, %CPU4, %CPU5, %CPU6, %CPU7, %CPU8, %CPU9, %CPU10, %CPU11, %CPU12, %CPU13, %CPU14, %CPU15, %CPU16, %CPU17, %CPU18, %CPU19, %MEM, mem.total.KB, mem.used.KB, mem.avail.KB, mem.free.KB, %SWAP, swap.total.KB, swap.used.KB, swap.free.KB, io.read, io.write, io.read.KB, io.write.KB, io.read.ms, io.write.ms
1696882065, 0, 20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.8, 65603184, 1767304, 63084460, 55802416, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696882066, 1, 20, 150.0, 6.9, 0.0, 5.0, 0.0, 17.0, 0.0, 2.1, 5.9, 24.5, 2.0, 54.5, 0.0, 6.1, 3.1, 8.2, 8.9, 1.0, 1.0, 2.0, 0.0, 3.8, 65603184, 1771568, 63080196, 55798152, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696882067, 2, 20, 158.0, 5.9, 4.2, 0.0, 1.0, 16.2, 1.0, 6.5, 0.0, 24.8, 0.0, 41.8, 0.0, 30.3, 1.0, 14.9, 6.0, 1.0, 1.0, 0.0, 2.0, 3.9, 65603184, 1780708, 63071048, 55789004, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696882068, 3, 20, 174.0, 4.0, 2.0, 1.0, 2.0, 15.8, 0.0, 14.6, 0.0, 32.4, 0.0, 49.0, 0.0, 25.3, 5.1, 15.3, 3.0, 3.0, 0.0, 0.0, 0.0, 3.9, 65603184, 1775924, 63075828, 55793784, 0.0, 2097148, 0, 2097148, 0, 2, 0, 88, 0, 1
1696882069, 4, 20, 108.0, 2.0, 2.0, 0.0, 0.0, 8.2, 0.0, 11.3, 0.0, 25.0, 0.0, 24.0, 0.0, 13.5, 0.0, 12.0, 5.8, 0.0, 1.0, 2.0, 1.0, 3.8, 65603184, 1766136, 63085616, 55803564, 0.0, 2097148, 0, 2097148, 0, 119, 0, 580, 0, 7
1696882070, 5, 20, 8.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 3.8, 65603184, 1759572, 63092176, 55810124, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696882071, 6, 20, 12.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 3.8, 65603184, 1765112, 63086636, 55804584, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696882072, 7, 20, 16.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 5.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 3.0, 1.0, 3.8, 65603184, 1763948, 63087800, 55805748, 0.0, 2097148, 0, 2097148, 0, 1, 0, 8, 0, 1
1696882073, 8, 20, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 3.8, 65603184, 1764948, 63086796, 55804744, 0.0, 2097148, 0, 2097148, 0, 2, 0, 68, 0, 1
1696882074, 9, 20, 4.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.8, 65603184, 1764948, 63086796, 55804744, 0.0, 2097148, 0, 2097148, 0, 58, 0, 264, 0, 5
1696882075, 10, 20, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 3.8, 65603184, 1757636, 63094108, 55812056, 0.0, 2097148, 0, 2097148, 0, 1, 0, 4, 0, 1
1696882076, 11, 20, 14.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 3.8, 65603184, 1757924, 63093816, 55811708, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696882077, 12, 20, 22.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 16.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.8, 65603184, 1757924, 63093816, 55811708, 0.0, 2097148, 0, 2097148, 0, 2, 0, 8, 0, 1
1696882078, 13, 20, 8.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 3.8, 65603184, 1758144, 63093592, 55811484, 0.0, 2097148, 0, 2097148, 0, 2, 0, 36, 0, 1
1696882079, 14, 20, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 3.8, 65603184, 1758144, 63093592, 55811484, 0.0, 2097148, 0, 2097148, 0, 27, 0, 116, 0, 13
1696882080, 15, 20, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 3.8, 65603184, 1758144, 63093592, 55811484, 0.0, 2097148, 0, 2097148, 0, 130, 0, 628, 0, 10
1696882081, 16, 20, 10.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 3.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 3.8, 65603184, 1758144, 63093592, 55811484, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696882082, 17, 20, 8.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 3.0, 0.0, 2.9, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 3.8, 65603184, 1758144, 63093592, 55811484, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696882083, 18, 20, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 3.8, 65603184, 1758140, 63093592, 55811484, 0.0, 2097148, 0, 2097148, 0, 2, 0, 32, 0, 0
1696882084, 19, 20, 8.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 3.8, 65603184, 1758644, 63093088, 55810980, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696882085, 20, 20, 8.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.9, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 3.8, 65603184, 1758896, 63092836, 55810728, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696882086, 21, 20, 14.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 3.8, 65603184, 1759400, 63092332, 55810224, 0.0, 2097148, 0, 2097148, 0, 45, 0, 204, 0, 6
1696882087, 22, 20, 6.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 3.8, 65603184, 1759400, 63092332, 55810224, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696882088, 23, 20, 8.0, 0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.8, 65603184, 1759400, 63092332, 55810224, 0.0, 2097148, 0, 2097148, 0, 2, 0, 32, 0, 1
