Timestamp,  Uptime, NCPU, %CPU, %CPU0, %CPU1, %CPU2, %CPU3, %CPU4, %CPU5, %CPU6, %CPU7, %CPU8, %CPU9, %CPU10, %CPU11, %CPU12, %CPU13, %CPU14, %CPU15, %CPU16, %CPU17, %CPU18, %CPU19, %MEM, mem.total.KB, mem.used.KB, mem.avail.KB, mem.free.KB, %SWAP, swap.total.KB, swap.used.KB, swap.free.KB, io.read, io.write, io.read.KB, io.write.KB, io.read.ms, io.write.ms
1696881214, 0, 20, 500.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.8, 65603184, 1762628, 63088340, 55809604, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696881215, 1, 20, 158.0, 2.0, 0.0, 1.0, 0.0, 9.8, 0.0, 19.2, 0.0, 46.6, 0.0, 46.1, 0.0, 20.8, 2.0, 4.0, 3.1, 1.0, 1.0, 0.0, 0.0, 3.8, 65603184, 1769948, 63081012, 55802276, 0.0, 2097148, 0, 2097148, 0, 113, 0, 548, 0, 11
1696881216, 2, 20, 138.0, 3.0, 0.0, 1.0, 0.0, 20.4, 0.0, 8.9, 0.0, 35.4, 3.0, 42.2, 0.0, 19.4, 2.0, 3.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.8, 65603184, 1769944, 63081036, 55802276, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696881217, 3, 20, 6.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 3.8, 65603184, 1770700, 63080280, 55801520, 0.0, 2097148, 0, 2097148, 0, 1, 0, 4, 0, 1
1696881218, 4, 20, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 3.8, 65603184, 1770700, 63080280, 55801520, 0.0, 2097148, 0, 2097148, 0, 2, 0, 88, 0, 1
1696881219, 5, 20, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 3.8, 65603184, 1770692, 63080280, 55801520, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696881220, 6, 20, 26.0, 2.0, 0.0, 2.0, 0.0, 1.0, 2.0, 1.0, 0.0, 6.1, 0.0, 2.0, 0.0, 6.9, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.8, 65603184, 1762912, 63088060, 55809300, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696881221, 7, 20, 12.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 4.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.8, 65603184, 1764524, 63086444, 55807684, 0.0, 2097148, 0, 2097148, 0, 63, 0, 276, 0, 13
1696881222, 8, 20, 6.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.8, 65603184, 1764520, 63086444, 55807684, 0.0, 2097148, 0, 2097148, 0, 0, 0, 0, 0, 0
1696881223, 9, 20, 6.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 3.8, 65603184, 1764520, 63086444, 55807684, 0.0, 2097148, 0, 2097148, 0, 3, 0, 52, 0, 1
